CD4533FFC0E1,D2B6503554D7,D7EE034361F8,DD697EA75B68,DF231643E227,E43355CA8B96,E6D9D20DD197,E8FD0B453DC4,F1307ECB3B90,F1EDAF28E08A,F69A86823B96,F8EE8B0847A4,FDAE5980F28C,EC72840D9AD3,E96AF2C858BA,E13B805C6CB0,FB2EE01C18CE
-78.12,-75.84,-90.7647058823529,-85.8636363636364,-81.8064516129032,NaN,-88.1851851851852,-94,-75.34375,NaN,-87.0666666666667,-93.1764705882353,-91.1764705882353,-90.6153846153846,-86.5833333333333,-77.5185185185185,-94.5714285714286
-79.6923076923077,-76.3333333333333,-90.84,-86.5,-82.34375,NaN,-88.7037037037037,-93.7727272727273,-75.40625,NaN,-87.8666666666667,-92.1666666666667,-90.9565217391304,-89.0714285714286,-85.2222222222222,-78.3157894736842,-94.2
-79.5,-75.3333333333333,-91.1176470588235,-85.0588235294118,-81.4705882352941,NaN,-87.969696969697,-93.4375,-75.4838709677419,NaN,-86.4,-89.9230769230769,-90.3125,-88.8888888888889,-86.4166666666667,-77,-93.1578947368421
-76.84,-75.0869565217391,-91.4782608695652,-85.1111111111111,-80.2608695652174,NaN,-87.8235294117647,-92.6153846153846,-75.68,NaN,-87.9166666666667,-89.4615384615385,-90.1176470588235,-91.6666666666667,-88.6363636363636,-77.04,-92
-77.5714285714286,-75.4814814814815,-91.6,-83.4166666666667,-80.2758620689655,NaN,-87,-93.7894736842105,-76.0277777777778,NaN,-89.6111111111111,-89.6315789473684,-90.1071428571429,NaN,-87.1785714285714,-78.7916666666667,-92.9285714285714
-79.4871794871795,-74.1944444444444,-90.6857142857143,-84.275,-82.6764705882353,NaN,-87.2631578947368,-92.3333333333333,-76.075,-96.4285714285714,-88.6470588235294,-87.4444444444444,-89.1739130434783,NaN,-86.6590909090909,-77.2380952380952,-93.8571428571429
-77.5294117647059,-75.72,-89.8235294117647,-84.2258064516129,-82.5142857142857,NaN,-86.5897435897436,-93.1176470588235,-75.8235294117647,-95.4285714285714,-88.9411764705882,-90.8888888888889,-86.5714285714286,NaN,-86.6666666666667,-77.0833333333333,-97
-78.875,-76.9565217391304,-90.3333333333333,-84.2222222222222,-83.8260869565217,-94.3333333333333,-86.2857142857143,-92.2,-75.2142857142857,-94,-87,-91,NaN,NaN,-87.5,-78.7826086956522,-95
-77,-74.53125,-93.2333333333333,-85.08,-81.6,-93,-87.5714285714286,-93,-76.0882352941177,NaN,-85.695652173913,-90.25,-88,NaN,-88.1621621621622,-77.0714285714286,-94.8
-80,-72,-92.2,-85.1111111111111,-83.7692307692308,-93.2857142857143,-87.5416666666667,-93,-75.9444444444444,NaN,-86.25,-90.3846153846154,-89.5714285714286,NaN,-87.8571428571429,-82,-95
-78.75,-73.695652173913,-90.3333333333333,-84.8,-81.5384615384615,-93.6666666666667,-87.71875,-93.1875,-76.5833333333333,NaN,-87.7,-89.4705882352941,-89.2,NaN,-88.3684210526316,-78.9444444444444,-96
-76.8518518518518,-74,-91.4210526315789,-85.875,-80.5806451612903,NaN,-88.4117647058823,-92.7692307692308,-76,-96.75,-86.6666666666667,-88.75,-88.8095238095238,NaN,-86.8529411764706,-76,-94
-78.55,-74.5128205128205,-87.4545454545455,-86.56,-81.40625,-93,-87.0714285714286,-94.7647058823529,-76.6666666666667,NaN,-88.5263157894737,-89.3076923076923,-88.3888888888889,NaN,-88.1190476190476,NaN,NaN
-79.8571428571429,-74.9523809523809,-89.6428571428571,-85.4761904761905,-82.1923076923077,NaN,-86.96875,-94.0625,-75.8260869565217,NaN,-86.4705882352941,-89.8461538461538,-88.6666666666667,NaN,-84.8,NaN,-94
-79.4705882352941,-75.6538461538462,-88.5555555555556,-84.8888888888889,-82.5172413793103,NaN,-87.9375,-92.0909090909091,-75.5263157894737,-96.8,-87.6666666666667,-90.0833333333333,-90.8571428571429,NaN,-86.6666666666667,NaN,-94.3333333333333
-86.9347826086957,-86.9523809523809,-77.4920634920635,-91.5454545454545,-96.2,-91.1153846153846,NaN,-96.25,-71.3125,NaN,-87.5806451612903,-94.6666666666667,-89.7368421052632,-72.7592592592593,-96.2,-92.625,NaN
-85.9285714285714,-87.2222222222222,-77.1034482758621,-92.15,-96,-91.3888888888889,NaN,-96,-71.3478260869565,NaN,-88.8125,-93,-91,-73.8333333333333,-95.3333333333333,-94.2,NaN
-87.0606060606061,-86.2666666666667,-79.3333333333333,-92.2727272727273,-94.5,-90.84,NaN,-95.5,-70.3888888888889,NaN,-87.0344827586207,-95.3333333333333,-90.1333333333333,-73,-96,-93.1,NaN
-85.5,-86.16,-79.5789473684211,-91.6896551724138,-94.7,-91.9705882352941,NaN,NaN,-70.3589743589744,NaN,-85.9166666666667,-95.4444444444444,-89.6111111111111,-73.4,-95.2222222222222,-94,NaN
-88.4871794871795,-87.5,-78,-88.921568627451,-94.4583333333333,-89.8292682926829,NaN,-95,-71.4193548387097,NaN,-86,-93.7142857142857,-92.5416666666667,-72.2826086956522,-95.3846153846154,-94.5384615384615,NaN
-88.96875,-88.3461538461538,-77.2333333333333,-89.875,-95.2857142857143,-90.2083333333333,NaN,-96.5,-71.8333333333333,NaN,-87.1818181818182,-94.8333333333333,-92.7777777777778,-71.2162162162162,-95.8,-94.6666666666667,NaN
-91,-87,-81.5151515151515,-87.9444444444444,-94.9285714285714,-91.7727272727273,NaN,-97.5,NaN,-96,-88.8235294117647,-93.6,-88.0666666666667,-69.7666666666667,-95,-96,NaN
-88.75,-87.5789473684211,-77.3225806451613,-88.5238095238095,-94.3333333333333,-91,NaN,-95.6666666666667,-70.1714285714286,-97,-87.9444444444444,-95,-90.3913043478261,-70,-97.5,-94,NaN
-88.9230769230769,-89.9473684210526,-79.4193548387097,-90.5833333333333,-95.5,-91.3846153846154,NaN,-94.6666666666667,-70.2916666666667,NaN,-88.5238095238095,-95,-89,-70.7941176470588,-95.3333333333333,NaN,NaN
-87.3125,-87.5416666666667,-76.9666666666667,-87.9166666666667,-93.2857142857143,-90.48,NaN,-96,-70.2820512820513,NaN,-87.8571428571429,-93.5,-90.4285714285714,-70.6666666666667,-94.6666666666667,-94,NaN
-88.5641025641026,-89.125,-75.6578947368421,-90.2727272727273,-93.2380952380952,-91,NaN,-93.6666666666667,-71.5714285714286,-96,-87.8571428571429,-92.6,-92.2777777777778,-71.6666666666667,-94.6666666666667,-94.5,NaN
-89.8518518518518,-88.7096774193548,-76.8857142857143,-88.8461538461538,-94.28,-93.5714285714286,NaN,-95.625,-71.2608695652174,NaN,-87.2857142857143,-95.5,-93.4285714285714,-70.9210526315789,-95.2142857142857,NaN,NaN
-86.6451612903226,-88.1739130434783,-76.825,-88.3809523809524,-93.9285714285714,-90.0588235294118,NaN,-95,-70.0645161290323,NaN,-87.2666666666667,-94.1666666666667,NaN,-71.2352941176471,-95.4,NaN,NaN
-86.6052631578947,-87.8666666666667,-76.3947368421053,-88.6666666666667,-95.4,-90.4,NaN,-97,-69.5897435897436,-97,-88.5,-94.3333333333333,NaN,-70.175,-96.5,NaN,NaN
-87.56,-85.6521739130435,-78.1142857142857,-89.1481481481482,-95.875,-91.2758620689655,NaN,-97,-70.2790697674419,-96.5,-87.2962962962963,-93.5,-90.4285714285714,-70.0740740740741,-96,-91,NaN
-85.8444444444444,-88.5666666666667,-77.1346153846154,-89.695652173913,-94.3333333333333,-89.9310344827586,NaN,-95.1666666666667,-69.1777777777778,-97,-86.6896551724138,-95.4,-88.8181818181818,-70.3571428571429,-95.3333333333333,-92.3333333333333,NaN
-85.64,-88.4,-78.06,-89.0975609756098,-92.8181818181818,-90.1724137931034,NaN,-96,-69.5609756097561,-98,-86.7692307692308,-94.5,-89.2307692307692,-70.6382978723404,-95.7777777777778,-93.5714285714286,NaN
-85.4,-87.8235294117647,-77.9310344827586,-89.0666666666667,-92.4444444444444,-89.8571428571429,NaN,-96.5,-69.4411764705882,NaN,-86.5,-96,-89.2222222222222,-70.46875,-95.25,-95.2,NaN
-86.4333333333333,-88.2941176470588,-78.04,-87.9090909090909,-93.4117647058823,-91,NaN,-96,-70.6888888888889,-97,-85.6842105263158,-94.25,-92.0833333333333,-72.3421052631579,-95,-94.5,NaN
-86.5945945945946,-88.2258064516129,-76.78,-89.1282051282051,-93,-89.936170212766,NaN,-96,-70.984375,-96.8,-87.4117647058823,-93,-91.4166666666667,-73.7037037037037,-96,-93.2222222222222,NaN
-88.6,-86.0645161290323,-77.0952380952381,-87.5263157894737,-94.6,-90.7241379310345,NaN,-96,-70.1666666666667,-96.5,-86.4666666666667,-94.2,-92.9285714285714,-70.6666666666667,-95.4285714285714,-94.6,NaN
-88,-86.8846153846154,-78.40625,-87.625,-95.2,-92.1666666666667,NaN,NaN,NaN,-97,-89.6,NaN,-92.3157894736842,-70.6818181818182,-96.4,-96,NaN
-86.8064516129032,-86.275,-76.8636363636364,-86.9428571428571,-95.5714285714286,-93.4666666666667,NaN,-98,-70,-95.8181818181818,-89.4210526315789,-95,-92.5,-70.5833333333333,-96.1666666666667,-95.2,NaN
-88.5,-85.4137931034483,-76.875,-87.2,-95.6,-92.4137931034483,NaN,-97,-69.8333333333333,-95.75,-90.5,NaN,-92.2380952380952,-70.3235294117647,-95.75,NaN,NaN
-88,-86.4444444444444,-76.0285714285714,-87.3103448275862,-95.3636363636364,-92.9583333333333,NaN,-98,-69.875,-95.5555555555556,-90.2608695652174,-95,-92.7222222222222,-70.4333333333333,-95.1428571428571,NaN,NaN
-86.8333333333333,-86.7619047619048,-76.6153846153846,-86.6666666666667,-95.75,-92.9285714285714,NaN,NaN,-70.4444444444444,-95.3333333333333,-90.1818181818182,-96,-93.2857142857143,-70.3125,-95.25,-98,NaN
-91.5,-86.5263157894737,-75.3823529411765,-86.7586206896552,-95.6,-93.3684210526316,NaN,NaN,-69.6666666666667,-96.1818181818182,-89.75,NaN,-92.8666666666667,-70.1052631578947,-95.1666666666667,-95.2857142857143,NaN
-88.5833333333333,-87.5,-76.3142857142857,-87.125,-95.6666666666667,-92.7037037037037,NaN,NaN,-70.75,-95.8181818181818,-90,-94.1428571428571,-92.4166666666667,-70.48,-95.6,NaN,NaN
-88.0909090909091,-86.9090909090909,-77.1891891891892,-87.2307692307692,-95.6666666666667,-93.3703703703704,NaN,-97,NaN,-95.1428571428571,-89.6363636363636,-91.5,-93.75,-70.8529411764706,-95.1428571428571,NaN,NaN
-86.8235294117647,-87.8,-76.4666666666667,-87.55,-95.4444444444444,-92.5294117647059,NaN,NaN,-71.9166666666667,-95.7142857142857,-90.9090909090909,-91.75,-93,-70.3846153846154,-95.6666666666667,-95,NaN
-87.1052631578947,-87.4705882352941,-76.5769230769231,-87.2857142857143,-96.25,-92.8461538461538,NaN,NaN,-70.55,-96,-91.5384615384615,NaN,NaN,-70.5416666666667,-95.8,NaN,NaN
-87.16,-86.8484848484848,-76.025,-86.8285714285714,-95.5555555555556,-92.4117647058823,NaN,NaN,-70.9302325581395,-95.8571428571429,-90.2857142857143,NaN,-93.1538461538462,-70.675,-95.6,-94.6666666666667,NaN
-87.5,-87,-75.85,-85.6666666666667,-96.6,-93.4074074074074,NaN,-98,-70.7894736842105,-95.1333333333333,-90.9285714285714,NaN,-93.5,-70.5294117647059,-96,-96.5,NaN
-87.9666666666667,-86.4444444444444,-75.4090909090909,-87.5,-95.2666666666667,-92.28,NaN,-97,-70.8857142857143,-95.5,-90.3,NaN,-93.5714285714286,-70.6666666666667,-96.2857142857143,-95.6666666666667,NaN
-87.4736842105263,-85.5925925925926,-76.0357142857143,-87.4761904761905,-95.4615384615385,-92.4761904761905,NaN,-97,-70.1379310344828,-95.25,-90.6666666666667,NaN,-92.7857142857143,-70.4545454545455,-96.25,-96,NaN
-88.4137931034483,-85.2380952380952,-76.6603773584906,-87.2142857142857,-95.6666666666667,-92.2608695652174,NaN,-97,-70.1914893617021,-95.7272727272727,-90.25,-97,-92.7368421052632,-70.6170212765958,-95.9,NaN,NaN
-89.2142857142857,-85.7826086956522,-76.2068965517241,-87.9354838709677,-95.3636363636364,-93.25,NaN,NaN,-70.4210526315789,-95.125,-90.2,NaN,-92.9411764705882,-70.8333333333333,-95.5,-98,NaN
-87.5714285714286,-86.2222222222222,-77,-88.72,-94.4285714285714,-93.3214285714286,NaN,-98,-70.3103448275862,-95.2727272727273,-91.0476190476191,NaN,-92.3,-70.7037037037037,-95.3333333333333,-96.6666666666667,NaN
-86.6363636363636,-85.8666666666667,-77.1515151515152,-88.3333333333333,-94.4615384615385,-93.125,NaN,NaN,-70.4473684210526,-95.7857142857143,-90.2105263157895,NaN,-92.8181818181818,-70.84375,-95.4,-97,NaN
-85.9666666666667,-86.175,-75.3333333333333,-87.4666666666667,-94.6666666666667,-92.1071428571429,NaN,-97,-70.3333333333333,-95.3333333333333,-89.9473684210526,NaN,-93.2631578947368,-70.6842105263158,-94.5,NaN,NaN
-87,-85.6764705882353,-77.2,-87.7575757575758,-95.5,-92.8666666666667,NaN,-97.5,-71.1794871794872,-95.7142857142857,-90.1666666666667,-96,-92.8181818181818,-70.5238095238095,-95.5555555555556,NaN,NaN
-87.1052631578947,-85.72,-77.5833333333333,-87.6,-93.8461538461538,-93.1,NaN,-97,-70.075,-95.8888888888889,-90.4285714285714,NaN,-93.125,-70.9333333333333,-94.6,-95.5,NaN
-86.4814814814815,-86.3666666666667,-76.0454545454545,-88.25,-95,-93.2916666666667,NaN,NaN,-70.4074074074074,-95.6666666666667,-90.3636363636364,-96,-92.6153846153846,-70.7222222222222,-95.5,-94,NaN
-86.2857142857143,-86.9166666666667,-75.8888888888889,-86.1481481481482,-95.2727272727273,-92.375,NaN,NaN,NaN,-94.8888888888889,-90.3125,-94,-93.6666666666667,-70.7777777777778,-95.5,-96,NaN
-87.3157894736842,-86.0434782608696,-77.4285714285714,-89.3636363636364,-95.2222222222222,-93.3913043478261,NaN,NaN,NaN,-95.8333333333333,-91.4285714285714,NaN,-92.2857142857143,-70.3939393939394,-95.625,-97,NaN
-88.5666666666667,-84.3076923076923,-93.8421052631579,-88.1034482758621,-72.5,-94.6666666666667,-88.5945945945946,-94.2,-80.2592592592593,NaN,-91.4285714285714,-89.2368421052632,-95.5,-87.4444444444444,-89.8421052631579,-71.3913043478261,-92.9444444444444
-87.7,-83.9473684210526,-93.5,-86.6551724137931,-71.3404255319149,NaN,-88.4716981132076,-95,-77.5882352941177,NaN,-93,-88.8461538461538,-96,-85.2647058823529,-88.741935483871,-71.7272727272727,-90.9090909090909
-87.7894736842105,-83.8125,-93.9,-86.75,-71.2352941176471,-96,-89.0555555555556,-95.2,-79.4615384615385,NaN,-93.2857142857143,-88.325,-97.6666666666667,-86.6,-87.5161290322581,-71.0769230769231,-90.1538461538462
-88.625,-84.5,-93.5555555555556,-87.5333333333333,-73.5652173913043,-98,-86.671875,-95,-82.6086956521739,NaN,-92.6666666666667,-88.3714285714286,-98,-86,-87.5,-71.2244897959184,-91.1818181818182
-89.95,-84.4827586206897,-93.125,-87.3846153846154,-73.2444444444444,-95,-87.9767441860465,-92,-83.5555555555556,NaN,-92.3333333333333,-88.5777777777778,-94.2857142857143,-86.7222222222222,-86.6603773584906,-71.1176470588235,-91.625
-90.25,-79.5909090909091,-93.4545454545455,-85.8148148148148,-72.14,-96,-88.811320754717,-93.3333333333333,-80.72,NaN,-93.5714285714286,-88.3255813953488,-95.8571428571429,-86.6923076923077,-88.8947368421053,-71.6730769230769,-89.7
-90.2,-78.46875,-95.2777777777778,-87.2826086956522,-72.4078947368421,NaN,-87.5301204819277,-93.8571428571429,-77.8275862068966,NaN,-92.1818181818182,-89.5614035087719,-96.3125,-87.3695652173913,-91.14,-71.5074626865672,-89.0833333333333
-92.7272727272727,-78.75,-95.7,-87.6285714285714,-72.5,NaN,-89.1698113207547,-92.8181818181818,-78.52,NaN,-91,-89.9777777777778,-95.3333333333333,-85.8,-89.5111111111111,-71.0222222222222,-88
-94.4285714285714,-78.7368421052632,-96.2,-86.6511627906977,-74.0961538461538,NaN,-88.6111111111111,-92.8571428571429,-76.8,NaN,-90.7,-88.8727272727273,-97,-86.7083333333333,-89.3095238095238,-71.4042553191489,-86.6190476190476
-92.4210526315789,-79.8095238095238,NaN,-87.1081081081081,-72.2307692307692,NaN,-87.9878048780488,-92.9,-80.0357142857143,NaN,-91.0952380952381,-88.7068965517241,-97.2,-86.925,-90.5714285714286,-70.7258064516129,-88.3529411764706
-93.2941176470588,-78.95,NaN,-88.8518518518518,-74.7090909090909,NaN,-88.4352941176471,-94.3333333333333,-77.030303030303,NaN,-92.1,-88.18,-96.5714285714286,-89.4230769230769,-89.4736842105263,-70.5882352941177,-88.4444444444444
-93.3076923076923,-78.08,NaN,-87.5,-71.5901639344262,NaN,-88.0744680851064,-93.8,-77.2857142857143,NaN,-91.4166666666667,-88.9672131147541,-96.1818181818182,-89.5333333333333,-91.84375,-71.0151515151515,-89.1818181818182
-93.5,-77.4516129032258,NaN,-87.6326530612245,-74.6909090909091,NaN,-87.855421686747,-92.8461538461538,-79.2413793103448,NaN,-92,-88.2739726027397,-95.6666666666667,-88.66,-89.8297872340426,-70.8846153846154,-90.2105263157895
-90.8181818181818,-78.4,NaN,-87.1034482758621,-74.5172413793103,-98,-87.9846153846154,-93.1428571428571,-76.0714285714286,NaN,-91.4444444444444,-88.8205128205128,-97.4,-88.3333333333333,-90.6774193548387,-71,-91.0666666666667
-95.7777777777778,-77.5217391304348,NaN,-87.2692307692308,-71.8717948717949,NaN,-87.6794871794872,-93.7272727272727,-75.1875,NaN,-91.4375,-88.9245283018868,-97.5,-86.53125,-90.8974358974359,-70.8222222222222,-88.4571428571429
-95.5,-78.9473684210526,NaN,-87.34375,-72.3617021276596,-96.6666666666667,-87.9342105263158,-93.75,-77.9411764705882,NaN,-91.2222222222222,-88.5681818181818,-97.5,-88.2121212121212,-90.2162162162162,-70.9285714285714,-88.4615384615385
-93.8571428571429,-81.2857142857143,NaN,-87.5128205128205,-73.4324324324324,-93.75,-87.7682926829268,-94.7142857142857,-79.4166666666667,NaN,-92.25,-88.6363636363636,-96,-86.1481481481482,-90.875,-70.734693877551,-88.3529411764706
-93.5,-81.25,NaN,-89.0243902439024,-71.8,-96,-87.7173913043478,-93.5714285714286,-78.4117647058823,NaN,-94.2307692307692,-89.1296296296296,-96.3636363636364,-86,-91.8157894736842,-70.3934426229508,-87.9523809523809
-95.3333333333333,-81.7777777777778,NaN,-89.6333333333333,-73.537037037037,-98,-87.4835164835165,-93.6666666666667,-77.0476190476191,NaN,-92.7058823529412,-89.1020408163265,-95.2,-86.8823529411765,-91.175,-70.6491228070175,-88.9487179487179
-95.5454545454545,-80.8181818181818,NaN,-88.92,-72.8888888888889,-95.6666666666667,-87.2839506172839,-94.1111111111111,-76.8181818181818,NaN,-94,-89.4509803921569,-97.5,-86.5185185185185,-90.8928571428571,-70.7906976744186,-88.1111111111111
-93.1666666666667,-81.5,NaN,-90.21875,-73.3731343283582,-97,-87.3979591836735,-93.7142857142857,-80.0333333333333,NaN,-92.8421052631579,-88.4242424242424,-96.6363636363636,-86.7714285714286,-91.1555555555556,-70.3728813559322,-88.8035714285714
-92.9032258064516,-81.7941176470588,NaN,-89.02,-72.1129032258064,-95,-87.1505376344086,-94.1666666666667,-77.78125,NaN,-92.75,-89.34375,-97,-86.3611111111111,-91.6363636363636,-70.4852941176471,-89.8541666666667
-94.625,-82.1111111111111,NaN,-89.68,-74.0612244897959,-95.8888888888889,-87.4505494505494,-93.7777777777778,-78.8,NaN,-92.3529411764706,-89.3207547169811,-98,-86.2333333333333,-92.2894736842105,-70.8064516129032,-87.5263157894737
-94.2941176470588,-83.2083333333333,NaN,-89.3571428571429,-74.8235294117647,-94.8333333333333,-87.5454545454545,-94.6666666666667,-82.2692307692308,NaN,-92.7142857142857,-89.016393442623,-96.3333333333333,-86.6785714285714,-91.5952380952381,-71.758064516129,-87.8095238095238
-93,-83.2820512820513,NaN,-90.8965517241379,-72.9012345679012,-95.875,-87.6696428571429,-94,-78.5172413793103,NaN,-91.0555555555556,-89.9767441860465,-97,-86.6896551724138,-91.0847457627119,-71.0280373831776,-88.4571428571429
-93.3636363636364,-86.8064516129032,NaN,-90.4642857142857,-72.0357142857143,-95.5714285714286,-87.4935064935065,-94,-78.2,NaN,-91.5625,-89.7894736842105,-97.5,-87.7027027027027,-91.4666666666667,-70.2857142857143,-88.96875
-92.7272727272727,-83.2857142857143,NaN,-89.12,-74.84375,NaN,-86.9848484848485,-93,-78.0416666666667,NaN,-90.5,-89.4705882352941,-96.5,-88.08,-90.2142857142857,-71.2307692307692,-88.2
-92.5,-82.8571428571429,NaN,-88.9318181818182,-74.012987012987,-96.3333333333333,-87,-93,-78.1379310344828,NaN,-90.125,-89.1428571428571,-97.6666666666667,-87.7857142857143,-90.1666666666667,-70.8947368421053,-91
-92.3157894736842,-83.8,NaN,-89.1142857142857,-72.54,-95.5,-87.3333333333333,-92.875,-80.875,NaN,-90.6875,-89.9318181818182,-97.5,-87,-90.8529411764706,-70.5744680851064,-88.5208333333333
-94.4210526315789,-82.75,NaN,-89.5714285714286,-72.8571428571429,-95.2857142857143,-87.089552238806,-92.6666666666667,-78.7222222222222,NaN,-90.6428571428571,-89.8604651162791,-97.6666666666667,-86.7037037037037,-90.3055555555556,-70.6170212765958,-88.4117647058823
-93.71875,-83.2647058823529,NaN,-87.9,-73.4230769230769,-95.6666666666667,-87.2247191011236,-93.4,-80.4285714285714,NaN,-90.3181818181818,-90.1159420289855,NaN,-87.4444444444444,-91.2954545454545,-70.7222222222222,-88.1428571428571
-93,-84.4651162790698,NaN,-88.9655172413793,-74.5098039215686,-96.5,-87,-93.1666666666667,-80.0909090909091,NaN,-90.8181818181818,-89.3888888888889,-98,-87.1842105263158,-90.3055555555556,-71.4363636363636,-89.3125
-93.2272727272727,-84.2173913043478,NaN,-89.0416666666667,-73.1463414634146,-95.6666666666667,-87.1376146788991,-92.1428571428571,-80.9545454545455,NaN,-90.5789473684211,-89.875,-97,-87.9,-91.0434782608696,-70.8488372093023,-87.6938775510204
-92.9583333333333,-83.7631578947368,NaN,-89.4615384615385,-76.4444444444444,-94.8571428571429,-87.1805555555556,-92.5,-80.7407407407407,NaN,-90.4166666666667,-89.6607142857143,-97.5,-87.7,-90.8611111111111,-71.2790697674419,-88.5128205128205
-94.0625,-83.4883720930233,NaN,-88.8809523809524,-72.0882352941177,-96,-87.2023809523809,-92.5714285714286,-78.2380952380952,NaN,-91.8,-89.609375,-98,-87.6551724137931,-90.8913043478261,-70.6486486486486,-88.0967741935484
-94.0434782608696,-83.2272727272727,NaN,-88.7837837837838,-71.6964285714286,-96.3333333333333,-87.45,-93.1666666666667,-78.7931034482759,NaN,-91.65,-89.5333333333333,-97,-87.5,-91.4324324324324,-70.9838709677419,-87
-92.3055555555556,-82.5918367346939,NaN,-88.469387755102,-72.9855072463768,-96.1666666666667,-87.2209302325581,-93.4,-80.0882352941177,NaN,-90.4666666666667,-89.546875,NaN,-87.2083333333333,-91.4905660377358,-70.1392405063291,NaN
-92.7272727272727,-84.5,NaN,-88.9019607843137,-72.875,-95.625,-87.4204545454545,-93.5,-81.7647058823529,NaN,-91.9444444444444,-89.265306122449,NaN,-88.3333333333333,-91.1428571428571,-70.7037037037037,NaN
